team,year,opponent,date,outcome,score,score_for,score_against,score_diff,total_points,win,margin_type,win_flag
chapman,2019,claremont-mudd-scripps,2019-02-16 14:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2019,whittier,2019-02-23 12:00:00,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
chapman,2019,whittier,2019-02-23 14:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
chapman,2019,redlands,2019-03-01 13:00:00,W,8-6,8.0,6.0,2.0,14.0,True,close,1
chapman,2019,redlands,2019-03-01 15:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
chapman,2019,occidental,2019-03-09 12:00:00,W,13-3,13.0,3.0,10.0,16.0,True,blowout,1
chapman,2019,occidental,2019-03-09 14:00:00,W,12-9,12.0,9.0,3.0,21.0,True,moderate,1
chapman,2019,ithaca,2019-03-10 11:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
chapman,2019,ithaca,2019-03-10 13:00:00,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
chapman,2019,berry,2019-03-12 14:00:00,L,5-8,5.0,8.0,-3.0,13.0,False,moderate,0
chapman,2019,berry,2019-03-12 16:00:00,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
chapman,2019,alfred,2019-03-13 15:00:00,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
chapman,2019,alfred,2019-03-13 17:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
chapman,2019,pomona-pitzer,2019-03-16 12:00:00,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
chapman,2019,pomona-pitzer,2019-03-16 14:00:00,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
chapman,2019,williams,2019-03-17 13:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
chapman,2019,williams,2019-03-17 15:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
chapman,2019,cortland,2019-03-18 12:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
chapman,2019,cortland,2019-03-18 14:00:00,L,2-9,2.0,9.0,-7.0,11.0,False,blowout,0
chapman,2019,la-verne,2019-03-29 14:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
chapman,2019,la-verne,2019-03-29 16:00:00,W,10-3,10.0,3.0,7.0,13.0,True,blowout,1
chapman,2019,claremont-mudd-scripps,2019-03-30 12:00:00,L,7-12,7.0,12.0,-5.0,19.0,False,blowout,0
chapman,2019,claremont-mudd-scripps,2019-03-30 14:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
chapman,2019,california-lutheran,2019-04-03 14:00:00,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
chapman,2019,california-lutheran,2019-04-03 16:00:00,W,11-10,11.0,10.0,1.0,21.0,True,close,1
chapman,2019,whittier,2019-04-06 12:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
chapman,2019,whittier,2019-04-06 14:00:00,W,10-9,10.0,9.0,1.0,19.0,True,close,1
chapman,2019,california-lutheran,2019-04-12 14:00:00,W,15-11,15.0,11.0,4.0,26.0,True,moderate,1
chapman,2019,california-lutheran,2019-04-12 16:00:00,W,14-3,14.0,3.0,11.0,17.0,True,blowout,1
chapman,2019,occidental,2019-04-13 12:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
chapman,2019,occidental,2019-04-13 14:00:00,W,10-4,10.0,4.0,6.0,14.0,True,blowout,1
chapman,2019,pomona-pitzer,2019-04-20 12:00:00,L,9-10,9.0,10.0,-1.0,19.0,False,close,0
chapman,2019,pomona-pitzer,2019-04-20 14:00:00,L,6-15,6.0,15.0,-9.0,21.0,False,blowout,0
chapman,2019,la-verne,2019-04-26 14:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2019,la-verne,2019-04-26 16:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
chapman,2019,redlands,2019-04-27 12:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
chapman,2019,redlands,2019-04-27 14:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
chapman,2019,pomona-pitzer,,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
chapman,2019,claremont-mudd-scripps,2019-05-04 11:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2020,vanguard,2020-02-01 12:00:00,L,3-13,3.0,13.0,-10.0,16.0,False,blowout,0
chapman,2020,vanguard,2020-02-01 14:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
chapman,2020,claremont-mudd-scripps,2020-02-07 13:00:00,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
chapman,2020,claremont-mudd-scripps,2020-02-08 12:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
chapman,2020,claremont-mudd-scripps,2020-02-08 14:00:00,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
chapman,2020,whitworth,,,,,,,,False,,0
chapman,2020,whitworth,2020-02-09 14:00:00,,,,,,,False,,0
chapman,2020,redlands,2020-02-14 13:00:00,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
chapman,2020,redlands,2020-02-15 12:00:00,L,5-7,5.0,7.0,-2.0,12.0,False,close,0
chapman,2020,redlands,,L,3-8,3.0,8.0,-5.0,11.0,False,blowout,0
chapman,2020,hope intl,2020-02-18 16:00:00,W,7-6,7.0,6.0,1.0,13.0,True,close,1
chapman,2020,hope intl,2020-02-18 18:00:00,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
chapman,2020,occidental,2020-02-28 16:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
chapman,2020,occidental,2020-02-29 12:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
chapman,2020,occidental,2020-02-29 14:00:00,W,5-3,5.0,3.0,2.0,8.0,True,close,1
chapman,2020,whittier,2020-03-06 13:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
chapman,2020,whittier,2020-03-07 12:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
chapman,2020,whittier,2020-03-07 14:00:00,W,8-5,8.0,5.0,3.0,13.0,True,moderate,1
chapman,2020,rochester,2020-03-11 15:00:00,,,,,,,False,,0
chapman,2020,rochester,2020-03-11 17:00:00,,,,,,,False,,0
chapman,2020,wpi,2020-03-14 11:00:00,,,,,,,False,,0
chapman,2020,wpi,2020-03-14 13:00:00,,,,,,,False,,0
chapman,2020,va wesleyan,2020-03-19 09:00:00,,,,,,,False,,0
chapman,2020,babson,2020-03-20 08:00:00,,,,,,,False,,0
chapman,2020,denison,2020-03-21 09:00:00,,,,,,,False,,0
chapman,2020,denison,2020-03-21 11:00:00,,,,,,,False,,0
chapman,2020,depauw,2020-03-22 09:00:00,,,,,,,False,,0
chapman,2020,depauw,2020-03-22 11:00:00,,,,,,,False,,0
chapman,2020,hawaii pacific,2020-03-23 13:00:00,,,,,,,False,,0
chapman,2020,hawaii pacific,,,,,,,,False,,0
chapman,2020,la-verne,2020-04-03 15:00:00,,,,,,,False,,0
chapman,2020,la-verne,2020-04-04 12:00:00,,,,,,,False,,0
chapman,2020,la-verne,2020-04-04 14:00:00,,,,,,,False,,0
chapman,2020,california-lutheran,2020-04-10 14:00:00,,,,,,,False,,0
chapman,2020,california-lutheran,2020-04-11 12:00:00,,,,,,,False,,0
chapman,2020,california-lutheran,2020-04-11 14:00:00,,,,,,,False,,0
chapman,2020,pomona-pitzer,2020-04-24 14:00:00,,,,,,,False,,0
chapman,2020,pomona-pitzer,2020-04-25 12:00:00,,,,,,,False,,0
chapman,2020,pomona-pitzer,2020-04-25 14:00:00,,,,,,,False,,0
chapman,2021,vanguard,2021-03-26 14:00:00,L,0-15,0.0,15.0,-15.0,15.0,False,blowout,0
chapman,2021,vanguard,2021-03-26 16:00:00,L,2-9,2.0,9.0,-7.0,11.0,False,blowout,0
chapman,2021,california-lutheran,2021-04-02 14:00:00,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
chapman,2021,california-lutheran,2021-04-03 12:00:00,W,9-7,9.0,7.0,2.0,16.0,True,close,1
chapman,2021,california-lutheran,2021-04-03 14:00:00,W,13-0,13.0,0.0,13.0,13.0,True,blowout,1
chapman,2021,azusa pacific,2021-04-07 16:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
chapman,2021,azusa pacific,2021-04-07 18:00:00,L,3-10,3.0,10.0,-7.0,13.0,False,blowout,0
chapman,2021,redlands,2021-04-16 14:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
chapman,2021,redlands,2021-04-18 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
chapman,2021,redlands,,L,1-8,1.0,8.0,-7.0,9.0,False,blowout,0
chapman,2021,california-lutheran,2021-04-23 14:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
chapman,2021,california-lutheran,2021-04-24 12:00:00,W,12-0,12.0,0.0,12.0,12.0,True,blowout,1
chapman,2021,california-lutheran,,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
chapman,2021,la-verne,2021-05-01 14:00:00,L,2-8,2.0,8.0,-6.0,10.0,False,blowout,0
chapman,2021,la-verne,2021-05-01 16:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
chapman,2021,la-verne,2021-05-02 14:00:00,W,11-4,11.0,4.0,7.0,15.0,True,blowout,1
chapman,2021,redlands,2021-05-08 12:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2021,redlands,,L,6-12,6.0,12.0,-6.0,18.0,False,blowout,0
chapman,2021,redlands,2021-05-09 11:00:00,L,3-16,3.0,16.0,-13.0,19.0,False,blowout,0
chapman,2021,la-verne,2021-05-14 14:00:00,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
chapman,2021,redlands,2021-05-15 13:00:00,L,2-9,2.0,9.0,-7.0,11.0,False,blowout,0
chapman,2021,california-lutheran,,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
chapman,2021,redlands,2021-05-16 11:00:00,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
chapman,2022,alumni game,2022-02-05 11:00:00,,,,,,,False,,0
chapman,2022,westcliff,2022-02-08 15:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2022,westcliff,2022-02-08 17:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2022,puget sound,2022-02-13 09:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2022,puget sound,2022-02-13 11:00:00,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
chapman,2022,pacific lutheran,2022-02-20 12:00:00,W,8-4,8.0,4.0,4.0,12.0,True,moderate,1
chapman,2022,pacific lutheran,2022-02-20 14:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2022,occidental,2022-02-26 12:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
chapman,2022,occidental,2022-02-26 14:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
chapman,2022,california-lutheran,2022-03-05 12:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
chapman,2022,california-lutheran,2022-03-05 14:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
chapman,2022,california-lutheran,2022-03-06 12:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
chapman,2022,rochester,2022-03-08 16:00:00,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
chapman,2022,rochester,2022-03-08 18:00:00,W,11-10,11.0,10.0,1.0,21.0,True,close,1
chapman,2022,occidental,2022-03-11 14:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2022,wpi,2022-03-12 12:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
chapman,2022,wpi,2022-03-12 14:00:00,W,8-6,8.0,6.0,2.0,14.0,True,close,1
chapman,2022,pomona-pitzer,2022-03-16 14:00:00,L,5-9,5.0,9.0,-4.0,14.0,False,moderate,0
chapman,2022,westcliff,2022-03-17 15:00:00,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
chapman,2022,westcliff,2022-03-17 17:00:00,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
chapman,2022,depauw,2022-03-30 12:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
chapman,2022,depauw,2022-03-30 14:00:00,W,13-12,13.0,12.0,1.0,25.0,True,close,1
chapman,2022,redlands,2022-04-01 15:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2022,redlands,2022-04-02 12:00:00,W,16-3,16.0,3.0,13.0,19.0,True,blowout,1
chapman,2022,redlands,2022-04-02 14:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2022,pomona-pitzer,2022-04-08 15:00:00,L,1-11,1.0,11.0,-10.0,12.0,False,blowout,0
chapman,2022,pomona-pitzer,2022-04-09 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2022,pomona-pitzer,2022-04-09 14:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2022,claremont-mudd-scripps,2022-04-15 15:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
chapman,2022,claremont-mudd-scripps,2022-04-16 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
chapman,2022,claremont-mudd-scripps,2022-04-16 14:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
chapman,2022,whittier,2022-04-22 15:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
chapman,2022,whittier,2022-04-23 12:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
chapman,2022,whittier,2022-04-23 14:00:00,W,8-6,8.0,6.0,2.0,14.0,True,close,1
chapman,2022,la-verne,2022-04-29 15:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
chapman,2022,la-verne,2022-04-30 12:00:00,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
chapman,2022,la-verne,2022-04-30 14:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
chapman,2022,la-verne,2022-05-06 16:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
chapman,2022,pomona-pitzer,,W,6-4,6.0,4.0,2.0,10.0,True,close,1
chapman,2022,redlands,2022-05-08 12:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
chapman,2022,texas lutheran,2022-05-13 19:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
chapman,2022,texas lutheran,2022-05-14 17:00:00,L,3-16,3.0,16.0,-13.0,19.0,False,blowout,0
chapman,2022,texas lutheran,,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
chapman,2023,westcliff,2023-02-05 12:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2023,westcliff,2023-02-05 14:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
chapman,2023,pacific,,W,1-0,1.0,0.0,1.0,1.0,True,close,1
chapman,2023,pacific lutheran,2023-02-12 11:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
chapman,2023,pacific lutheran,2023-02-12 13:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2023,occidental,2023-03-04 15:00:00,W,13-4,13.0,4.0,9.0,17.0,True,blowout,1
chapman,2023,occidental,2023-03-04 17:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
chapman,2023,wpi,2023-03-06 14:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
chapman,2023,wpi,2023-03-06 16:00:00,W,8-4,8.0,4.0,4.0,12.0,True,moderate,1
chapman,2023,alfred,2023-03-07 15:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2023,alfred,2023-03-07 17:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2023,buena vista,2023-03-08 14:00:00,W,8-2,8.0,2.0,6.0,10.0,True,blowout,1
chapman,2023,buena vista,2023-03-08 16:00:00,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
chapman,2023,manhattanville,2023-03-09 14:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2023,manhattanville,2023-03-09 16:00:00,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
chapman,2023,north central,2023-03-16 15:00:00,,,,,,,False,,0
chapman,2023,north central,2023-03-16 17:00:00,,,,,,,False,,0
chapman,2023,occidental,2023-03-24 15:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
chapman,2023,whitworth,2023-03-25 14:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
chapman,2023,whitworth,2023-03-25 16:00:00,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
chapman,2023,williams,2023-03-28 13:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
chapman,2023,williams,2023-03-28 15:00:00,W,9-8,9.0,8.0,1.0,17.0,True,close,1
chapman,2023,california-lutheran,2023-03-31 15:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2023,california-lutheran,2023-04-01 12:00:00,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
chapman,2023,california-lutheran,2023-04-01 14:00:00,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
chapman,2023,redlands,2023-04-07 15:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
chapman,2023,redlands,2023-04-08 12:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
chapman,2023,redlands,2023-04-08 14:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2023,pomona-pitzer,2023-04-14 15:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2023,pomona-pitzer,2023-04-15 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2023,pomona-pitzer,2023-04-15 14:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2023,claremont-mudd-scripps,2023-04-21 15:00:00,L,4-8,4.0,8.0,-4.0,12.0,False,moderate,0
chapman,2023,claremont-mudd-scripps,2023-04-22 12:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
chapman,2023,claremont-mudd-scripps,2023-04-22 14:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2023,whittier,2023-04-29 14:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2023,whittier,2023-04-30 12:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
chapman,2023,whittier,2023-04-30 14:00:00,W,9-3,9.0,3.0,6.0,12.0,True,blowout,1
chapman,2023,la-verne,2023-05-05 19:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2023,la-verne,2023-05-06 12:00:00,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
chapman,2023,la-verne,,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
chapman,2023,redlands,,L,4-10,4.0,10.0,-6.0,14.0,False,blowout,0
chapman,2023,claremont-mudd-scripps,2023-05-13 10:00:00,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
chapman,2023,pomona-pitzer,2023-05-13 16:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
chapman,2023,redlands,2023-05-14 12:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2023,redlands,2023-05-14 14:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
chapman,2024,of saint katherine,,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
chapman,2024,redlands,,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
chapman,2024,claremont-mudd-scripps,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
chapman,2024,westcliff,,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
chapman,2024,westcliff,,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
chapman,2024,brandeis,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
chapman,2024,pacific lutheran,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2024,pacific lutheran,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2024,of mary hardin-baylor,,,,,,,,False,,0
chapman,2024,linfield,,,,,,,,False,,0
chapman,2024,babson,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
chapman,2024,illinois wesleyan,,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
chapman,2024,central,,W,6-4,6.0,4.0,2.0,10.0,True,close,1
chapman,2024,moravian,,W,12-1,12.0,1.0,11.0,13.0,True,blowout,1
chapman,2024,baldwin-wallace,,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
chapman,2024,la-verne,,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
chapman,2024,whittier,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2024,williams,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2024,williams,,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
chapman,2024,redlands,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2024,redlands,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
chapman,2024,pomona-pitzer,,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
chapman,2024,pomona-pitzer,,W,12-4,12.0,4.0,8.0,16.0,True,blowout,1
chapman,2024,pomona-pitzer,,W,1-0,1.0,0.0,1.0,1.0,True,close,1
chapman,2024,whittier,,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
chapman,2024,whittier,,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
chapman,2024,occidental,,W,1-0,1.0,0.0,1.0,1.0,True,close,1
chapman,2024,redlands,,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
chapman,2024,la-verne,,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
chapman,2024,la-verne,,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
chapman,2024,la-verne,,W,7-6,7.0,6.0,1.0,13.0,True,close,1
chapman,2024,occidental,,W,7-5,7.0,5.0,2.0,12.0,True,close,1
chapman,2024,occidental,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2024,california-lutheran,,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
chapman,2024,california-lutheran,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
chapman,2024,california-lutheran,,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
chapman,2024,claremont-mudd-scripps,,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2024,claremont-mudd-scripps,,L,2-12,2.0,12.0,-10.0,14.0,False,blowout,0
chapman,2024,claremont-mudd-scripps,,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
chapman,2024,claremont-mudd-scripps,,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
chapman,2024,redlands,,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
chapman,2024,california-lutheran,,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
chapman,2024,redlands,,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
chapman,2024,texas lutheran,,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
chapman,2024,simmons,,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
chapman,2024,texas lutheran,,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
chapman,2025,austin,,W,12-2,12.0,2.0,10.0,14.0,True,blowout,1
chapman,2025,austin,,W,2-1,2.0,1.0,1.0,3.0,True,close,1
chapman,2025,brandeis,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
chapman,2025,brandeis,,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2025,whittier,,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
chapman,2025,whittier,,W,6-4,6.0,4.0,2.0,10.0,True,close,1
chapman,2025,of pittsburgh at bradford,,W,13-4,13.0,4.0,9.0,17.0,True,blowout,1
chapman,2025,of pittsburgh at bradford,,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
chapman,2025,susquehanna,,,,,,,,False,,0
chapman,2025,susquehanna,,,,,,,,False,,0
chapman,2025,illinois wesleyan,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2025,illinois wesleyan,,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
chapman,2025,haverford,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
chapman,2025,haverford,,W,10-6,10.0,6.0,4.0,16.0,True,moderate,1
chapman,2025,case western reserve,,,,,,,,False,,0
chapman,2025,case western reserve,,,,,,,,False,,0
chapman,2025,whittier,,W,8-2,8.0,2.0,6.0,10.0,True,blowout,1
chapman,2025,carleton,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2025,carleton,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2025,williams,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2025,williams,,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
chapman,2025,redlands,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
chapman,2025,redlands,,W,5-4,5.0,4.0,1.0,9.0,True,close,1
chapman,2025,redlands,,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
chapman,2025,pomona-pitzer,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
chapman,2025,pomona-pitzer,,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
chapman,2025,pomona-pitzer,,W,5-3,5.0,3.0,2.0,8.0,True,close,1
chapman,2025,occidental,,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
chapman,2025,occidental,,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
chapman,2025,occidental,,W,3-1,3.0,1.0,2.0,4.0,True,close,1
chapman,2025,la-verne,,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
chapman,2025,la-verne,,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
chapman,2025,la-verne,,W,6-5,6.0,5.0,1.0,11.0,True,close,1
chapman,2025,california-lutheran,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
chapman,2025,california-lutheran,,W,3-1,3.0,1.0,2.0,4.0,True,close,1
chapman,2025,california-lutheran,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
chapman,2025,claremont-mudd-scripps,,W,3-1,3.0,1.0,2.0,4.0,True,close,1
chapman,2025,claremont-mudd-scripps,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2025,claremont-mudd-scripps,,L,1-8,1.0,8.0,-7.0,9.0,False,blowout,0
chapman,2025,pomona-pitzer,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
chapman,2025,claremont-mudd-scripps,,L,0-7,0.0,7.0,-7.0,7.0,False,blowout,0
chapman,2025,redlands,,W,7-5,7.0,5.0,2.0,12.0,True,close,1
chapman,2025,claremont-mudd-scripps,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
chapman,2025,claremont-mudd-scripps,,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
chapman,2025,lewis clark,,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
chapman,2025,johnson wales,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
chapman,2025,lewis clark,,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
chapman,2025,linfield,,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
pomona-pitzer,2019,puget sound,,W,5-3,5.0,3.0,2.0,8.0,True,close,1
pomona-pitzer,2019,puget sound,,W,13-1,13.0,1.0,12.0,14.0,True,blowout,1
